,timeline,news,Emotions,fear_percentage,anger_percentage,sadness_percentage,joy_percentage,surprise_percentage,fear,anger,sadness,joy,surprise
2020-04-20 00:00:00,2020-04-20 00:00:00-2020-04-26 00:00:00,"['#Coronaconcerns: Corporates retract campus placements amid global economic crisis', 'Research projects hobbled by lockdown', 'Coronavirus outbreak: Mob attacks health workers in Bengaluru', 'This shantytown in the heart of Bengaluru faces hunger in lockdown', 'Bengaluru: 4;500 visit fever clinics; but none found Covid-19 positive', 'Karnataka: BS Yediyurappa govt may ease lockdown norms from April 22', 'Storytelling sessions go the online way during lockdown in Bengaluru', 'Early implementation of lockdown saved our country', 'Karnataka to pass ordinance to rein in mobs attacking Covid-19 workers', 'Kolar man in home quarantine threatens self-immolation', 'Karnataka eases lockdown 2.0 restrictions starting today', ""Yogaraj Bhat's music video celebrates the state's Covid warriors"", 'Butterflies swarm Bannerghatta; thanks to lockdown-induced quiet', 'Karnataka lockdown: Free WiFi puts smile on faces of migrants in camp', 'karnataka how 29 year old on ventilator beat covid 19', 'Bengaluru man beats Covid-19; set to be first plasma donor', 'Karnataka: 12 more labs to start Covid-19 tests in one week']","[4, 0, 1, 0, 2, 2, 1, 2, 0, 1, 0, 2, 1, 2, 0, 0, 2]",23.52941176470588,35.294117647058826,5.88235294117647,35.294117647058826,0.0,4,6,1,6,0
2020-04-27 00:00:00,2020-04-27 00:00:00-2020-05-02 00:00:00,"['Karnataka: Stigma attached to coronavirus now stoking protests; violence', 'Conjunctivitis could also be a symptom of Covid-19; say doctors', ""Even after quarantine; Kerala Tabligh preachers can't go home"", 'kitchen tricks to keep your plants pest free during the lockdown', 'Bengaluru: Fearing extended lockdown; people scramble for travel passes', '93% of coronavirus cases in past 10 days in Karnataka asymptomatic', 'BBMP mulls winding up institutional quarantine', 'Karnataka: Four ministers test negative; three in quarantine', 'Karnataka reports 11 new Covid-19 cases; total count spikes to 534', 'Covid-19 scare halts Metro work on Bannerghatta Road', 'coronavirus in bengaluru latest news updates on bengaluru corona cases deaths 2 may 2020', 'No quarantine; nurses toil in general wards in Karnataka']","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",50.0,50.0,0.0,0.0,0.0,6,6,0,0,0
2020-05-05 00:00:00,2020-05-05 00:00:00-2020-05-10 00:00:00,"['Bengaluru: Transgender community faces a tough time during lockdown', 'In 11 districts; coronavirus cases doubled faster than Karnataka average', '50% of Karnataka patients beat coronavirus; national average is 27%', 'The lockdown has brought the F&B industry to the brink of an existential crisis: Manu Chandra', '-ve in 2nd test; pregnant woman shifted out of Covid-19 hospital', 'RWAs behaving like hostel wardens during lockdown: Residents', ""Meet Bengaluru's Covid warrior mothers; who are leading the fight against the pandemic""]","[1, 2, 0, 4, 1, 0, 1]",42.857142857142854,28.57142857142857,14.285714285714285,14.285714285714285,0.0,3,2,1,1,0
2020-05-12 00:00:00,2020-05-12 00:00:00-2020-05-17 00:00:00,"[""PG medicos in Covid-hit D'gere not paid stipend for 15 months"", '#LockdownCreativity: Needlework is helping people in quarantine relieve anxiety', 'Covid fund may reshape Karnataka budget', 'Move over big fat weddings; minimalist ceremonies could be the norm after Covid-19', 'Bengaluru: Paid quarantine is big profit for hotels; huge burden for travellers', ""Bengaluru's art; music and showbiz frat discuss the challenges of content creation during lockdown"", ""Bengaluru's art; music and showbiz frat discuss the challenges of content creation during lockdown"", 'Bengaluru: Covid +ve Ayush student does project work; attends online classes from hospital bed', 'Karnataka to treat all Covid cases in hospitals', 'Stale food; filthy loos: Paid hotel quarantine in Bengaluru turns hellish for returnees', ""Bengaluru Urban produces 15% of Karnataka's Covid-19 biomedical waste"", ""New tech solutions aiding Karnataka's battle against Covid-19"", 'Spike in coronavirus cases at Shivajinagar worries health officials']","[2, 1, 0, 2, 2, 0, 0, 2, 1, 0, 0, 2, 1]",23.076923076923077,38.46153846153847,0.0,38.46153846153847,0.0,3,5,0,5,0
2020-05-19 00:00:00,2020-05-19 00:00:00-2020-05-23 00:00:00,"['Only two in 10 patients in Karnataka show Covid-19 symptoms', 'Karnataka: 35 labourers in Hongasandra recover from Covid-19; some leave for Bihar', '118 child marriages prevented in Karnataka in the thick of lockdown', 'bengalureans shrug off lockdown blues with park visit', 'Under fire; Karnataka set to relax quarantine rule for returnees', ""Bengaluru's co-living spaces prepare for life after lockdown"", ""Docs keep Bengaluru's 1st Covid +ve HIV patient under close watch"", ""Karnataka's quarantine rule scares train passengers from Delhi away"", 'Man enters quarantine facility; tries to take couples for a ride; arrested in Bengaluru', 'Karnataka: Institutional quarantine only for returnees from 6 states']","[1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",80.0,20.0,0.0,0.0,0.0,8,2,0,0,0
2020-05-25 00:00:00,2020-05-25 00:00:00-2020-05-31 00:00:00,"['In 3 days; 99 returnees test Covid-19 positive in Karnataka', 'Bengaluru: First flyer gets a big cheer; two refuse institutional quarantine', '1;000 BMTC buses go cashless as Covid-19 accelerates switch', 'One in three homes in Karnataka vulnerable to Covid-19 virus', ""No more 'Kannad gothilla'; as Bengalureans pick up the language during the lockdown"", 'Bengaluru: Padarayanapura corporator tests positive for Covid-19', ""Two institutes in Bengaluru to lead India's Covid prediction model"", 'Bengaluru cop recovers from Covid-19; to report for duty in a day', ""Bengaluru firm to make Nasa's Covid-19 ventilator""]","[2, 0, 2, 1, 0, 1, 2, 2, 2]",22.22222222222222,22.22222222222222,0.0,55.55555555555556,0.0,2,2,0,5,0
2020-06-01 00:00:00,2020-06-01 00:00:00-2020-06-07 00:00:00,"['Covid-19: Faced with an influx; North Karnataka is testing more than state average', 'Karnataka: Focus shifts to home quarantine; neighbours to keep tabs', ""Bengaluru: Foundation ensures the poor don't miss dialysis in coronavirus times"", ""Karnataka: Kolar's Kamala Nehru TB sanatorium takes on Covid-19"", 'Karnataka govt seeks to get pvt hospitals Covid-19 ready; discusses cost', 'Covid-19: Children account for 15% of those infected in Karnataka', 'Coronavirus: Karnataka records 1;780 infections in just 8 days', 'Covid-19: Ensuring dignity in death', ""Bengaluru's public spaces take precautions before opening post lockdown"", 'How Bengaluru kept its coronavirus count low', 'coronavirus in bengaluru latest news updates on bengaluru corona cases deaths 7 june 2020']","[0, 0, 4, 1, 2, 1, 2, 2, 1, 0, 1]",36.36363636363637,27.27272727272727,9.090909090909092,27.27272727272727,0.0,4,3,1,3,0
2020-06-09 00:00:00,2020-06-09 00:00:00-2020-06-13 00:00:00,"['Home quarantine for Maharashtra returnees reduced to seven days', 'Floral art tribute for COVID-19 warriors from June 11 to 13 in Bengaluru', ""North Karnataka; coastal district Covid cases cut state's doubling rate by half"", 'Institutional quarantine only for poor; homeless: Karnataka health minister', 'Maharashtra returnees taking detour to escape institutional quarantine', 'Brass wary as 200 cops quarantined', 'flyers from toronto helsinki fear double quarantine']","[1, 2, 0, 4, 1, 1, 1]",57.14285714285714,14.285714285714285,14.285714285714285,14.285714285714285,0.0,4,1,1,1,0
2020-06-15 00:00:00,2020-06-15 00:00:00-2020-06-21 00:00:00,"['In Karnataka; people are now recovering faster from Covid-19', 'Bengaluru: IISc researchers find 29 drugs that could be used to fight Covid-19', 'Karnataka: Three-day quarantine for travellers from Delhi; Chennai', 'Of 44;000 ILI patients; only 124 tested positive for Covid-19', 'Karnataka government plans Covid-19 care centres to treat mild cases', 'Covid-19: Private lab in Bengaluru offers immunity tests; experts advise caution', 'Karnataka: Over 9% of primary contacts tested in June Covid positive', 'Covid-19: Karnataka government may seek 50% beds in private hospitals', 'Bengaluru: Eight cops from one station test positive for Covid-19', ""SWR's Bengaluru divisional office shut after a staff tests positive for Covid-19"", 'No coronavirus fears for this scribe who wrote four exams']","[2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 0]",45.45454545454545,9.090909090909092,0.0,45.45454545454545,0.0,5,1,0,5,0
2020-06-22 00:00:00,2020-06-22 00:00:00-2020-06-27 00:00:00,"['Devanahalli facility a mess; allege quarantined inmates', 'Bengalureans stay cold to quarantine selfies', 'Bengaluru: Top brass on toes as ASI succumbs; 22 cops test positive for Covid-19', 'Karnataka: Kanakapura constituency self-imposes lockdown till July 1', 'Bengaluru Covid-19 cases treble in 21 days; Karnataka forms 3 task forces', 'pvt hospitals face covid 19 heat as key staff go into quarantine', 'Karnataka readies for SSLC exams amid Covid-19 fears; mock drill on Wednesday', 'Covid Care Centres: Six in a room; one loo between them', 'Bengaluru blues: Fear; anxiety in Covid times', 'Is Bengaluru ready for yet another lockdown?', 'Another lockdown in Bengaluru: Citizens say yes; Govt. says no', ""Dexamethasone not used in state's Covid-19 care"", 'Bengaluru unleashes X-ray to battle Covid-19']","[0, 0, 1, 0, 2, 1, 0, 1, 1, 2, 2, 1, 1]",46.15384615384615,30.76923076923077,0.0,23.076923076923077,0.0,6,4,0,3,0
2020-06-29 00:00:00,2020-06-29 00:00:00-2020-06-30 00:00:00,"['Covid-19: In just three weeks; cases shot up from 31 to 209 in Bengaluru South', ""Rift between ministers hits Karnataka's Covid-19 battle"", 'Karnataka sees 1;267 new Covid-19 cases; Bengaluru 783', 'ASI succumbs in Bengaluru; third Covid-19 cop death', 'The resistance to covid care centres in Bengaluru', ""Covid-19: Bengaluru's 738 fresh cases take Karnataka tally past 14;000"", 'Now; apartments in Bengaluru offer their facilities as in-house Covid care centres', 'what bengaluru can do to tackle covid surge', 'karnataka may adopt keralas triple lockdown plan']","[2, 0, 2, 1, 1, 2, 2, 1, 0]",33.33333333333333,22.22222222222222,0.0,44.44444444444444,0.0,3,2,0,4,0
