,timeline,news,Emotions,fear_percentage,anger_percentage,sadness_percentage,joy_percentage,surprise_percentage,fear,anger,sadness,joy,surprise
2020-04-06 00:00:00,2020-04-06 00:00:00-2020-04-12 00:00:00,"['SDMC goes beyond corona hotspots', 'Doctors; nurses at NDMC hospital quarantined', 'Delhi government orders 1 lakh Covid-19 testing kits', 'Delhi Police get sportstars; actors to bat for corona awareness', 'Delhi hospital sealed after 18 staffers test positive for Covid-19', ""All is not well at Delhi's Narela quarantine centre: Cops"", '16 cancer patients in Delhi under Covid-19 cloud', 'Narela quarantine centre: Officials deny charges; say elaborate plan put in place', 'Delhi to take on coronavirus with five Ts', 'Three east Delhi apartments and five mohallas sealed; 5;000 quarantined', 'Your guide to feeding strays during lockdown', ""Private labs add teeth to Delhi's corona testing capabilities"", 'Double whammy: Coronavirus threat; fear of job loss', 'Manish Sisodia hints at extension of lockdown in Delhi', 'GB Pant removed from list of designated Covid-19 facilities', 'Delhi lockdown: Essentials not the biggest headache', 'Delhi: Covid-19 +ve man violates lockdown; village sealed', 'Delhi: As corporations battle Covid-19; dengue rears its ugly head', '50 more Jamaat members test +ve for Covid-19', 'Delhi: Health workers thrown into coronavirus battle without enough cover', 'Delhi Covid-19 lockdown: Small vendors being turned away', 'Diabetic granted bail as hospitals focus on corona']","[1, 1, 1, 2, 1, 2, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 4, 2, 0, 0, 1]",50.0,31.818181818181817,4.545454545454546,13.636363636363635,0.0,11,7,1,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00-2020-04-19 00:00:00,"['Delhi: More than half of Covid-19 beds in hospitals occupied', 'Returning from Covid-19 duty; doc dies in hit & run', 'Your thirst for booze may get you swindled in lockdown', 'Coronavirus red zones in Delhi expand to 49', ""Delhi Police find coronavirus hasn't spread in nine days of closure"", 'Home quarantined? Delhi cops got your number', 'Restaurants; delivery staff ensure hygiene amid the corona pandemic', 'Delhi: All lockdown measures extended till May 3', 'Corona warriors ready for battle in Delhi', ""Covid-19 lockdown in Delhi: 'Homeless are struggling to get food'"", ""51 new cases take Delhi's corona count to 1;561"", ""Coronavirus lockdown: Cab drivers' woes multiply"", 'From patrolling to blocking exits; RWAs ready to enforce lockdown in Delhi', 'Delhi: With all hands on corona deck; pre-monsoon desilting takes hit', 'Delhi: Baby born to Covid-19 positive mother tests negative', 'Delhi: Covid-19 patients misbehave with female doctors', 'Coronavirus test must for all admissions at Max hospitals', 'Covid-19: Tablighi head; six others booked for culpable homicide', 'Delhi to start plasma trials for Covid-19: CM Arvind Kejriwal', 'Ill-designed ACs; poor ventilation may only help coronavirus thrive', 'Delhi lags in trying times: 18;700 Covid-19 samples tested', 'No proof yet that tuberculosis vaccine can fight Covid-19: WHO', '4-year-old to elderly; Delhi cops bring birthday cheers to all during lockdown', ""Delhi: Food inspector's father dies; 700 school staffers on home quarantine"", ""Delhi: 45-day-old infant becomes India's youngest Covid-19 casualty"", 'Delhi: 36% of Jamaat members test positive for coronavirus; illegal colonies new worry', 'Delhi: Already a hotspot; Tughlaqabad Extension sees 35 new Covid-19 cases', 'A day after 31 test coronavirus positive; 10 streets in Jahangirpuri sealed', ""27 in Delhi's Tilak Vihar locality in coronavirus grip""]","[0, 4, 0, 1, 1, 1, 1, 0, 1, 4, 0, 4, 1, 1, 2, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 2, 2, 1]",48.275862068965516,27.586206896551722,10.344827586206897,13.793103448275861,0.0,14,8,3,4,0
2020-04-21 00:00:00,2020-04-21 00:00:00-2020-04-26 00:00:00,"['Delhi: Two-thirds of new Covid-19 cases in crowded areas', 'Delhi: How these villagers have shut door on coronavirus in Shahpur Jat', 'Covid-19 patient on plasma therapy off ventilator now', 'Corona delivers food agents in Delhi a body blow', 'Employee of ration shop in north Delhi found Covid-19 positive', 'Five panels set up by Delhi government to take coronavirus head on', 'Plea in Delhi high court claims lockdown violations in CWG Village', 'Delhi: Gems in the sky shine brightly in lockdown', 'Tigress dies of kidney failure in Delhi zoo; no Covid-19 link', 'Delhi: How sealing helped contain coronavirus spread', ""Three more traders test Covid-19 positive at Delhi's Azadpur mandi"", 'Trouble at forefront: Two sanitation workers; one inspector test Covid-19 positive in Delhi', 'Duty first: Delhi IPS officer puts corona fight before cancer care', 'Online maths for Class X now; Delhi government reviews lockdown lessons', 'Corona clouds Ramzan: No coming together in month of plenty', ""Can't deny treatment to non-Covid patients; Delhi government tells all hospitals""]","[1, 0, 1, 0, 2, 1, 1, 1, 1, 0, 1, 0, 2, 0, 2, 0]",43.75,37.5,0.0,18.75,0.0,7,6,0,3,0
2020-04-27 00:00:00,2020-04-27 00:00:00-2020-05-03 00:00:00,"['Delhi: Strict vigil during Ramzan to maintain lockdown rules', ""Why Jahangirpuri is Delhi's biggest Covid-19 hotspot"", 'Delhi: Hospitals become hotspots as Covid care exacts heavy price', 'Masks; PPE kits must for cops on Covid duty', ""Two food volunteers test Covid-19 positive in Delhi's Mehrauli"", ""Corona scare: Delhi hospitals turn away family of 'dying' man"", 'Covid-19: Containment zones hit the century mark', ""This 'Akashvani' warns lockdown violators to get off south Delhi roads"", 'Covid-19: Delhi government says trials for plasma therapy to go on', 'Revert to open court hearing after lockdown', 'Entire CRPF battalion quarantined in Delhi', '13 healthcare workers test Covid-19 positive at Safdarjung Hospital in last two months', 'Coronavirus: Samples pending for tests in Delhi up 7 times in 1 month', 'Delhi government retracts order asking doctors to show cause of testing positive for Covid-19', 'coronavirus in delhi latest news updates on delhi corona cases deaths 02 may 2020', 'Coronavirus outbreak: Jamia tells students in hostels to return home', 'Delhi: 41 Covid +ve cases in Kapashera building set off alarm bells', 'Covid-19 lockdown in Delhi: RWAs hesitant to take call on domestic helps']","[1, 2, 2, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",77.77777777777779,0.0,5.555555555555555,16.666666666666664,0.0,14,0,1,3,0
2020-05-04 00:00:00,2020-05-04 00:00:00-2020-05-10 00:00:00,"['Virusonomics: Nothing to spend on means money in savings account', 'Mary Kom: Cherishing the time with my kids in lockdown', 'Delhi airport: Terminal 3 to handle all flights when you take off after corona shutdown', 'NDMC to give Rs 15 lakh compensation to kin of staff in case of Covid death', ""Coronavirus lockdown: Delhi's birds bear brunt of human boredom"", 'Time to reopen Delhi; have to live with coronavirus: Kejriwal', 'Time to reopen Delhi; have to live with coronavirus: Arvind Kejriwal', 'RWAs behaving like hostel wardens during lockdown: Residents', 'Ensure coronavirus reports available within 48 hours; Delhi HC tells government', '75 BSF personnel test positive for Covid; 2 die', 'Delhi: Work restarts on Kathputli project; with Covid riders', 'Delhi: 2;000 Covid cases in 7 days; no new red zones', 'Delhi RWAs write to state govt; seek white paper on Covid-19', ""In the post-coronavirus world; we'll have to create timeless pieces; go digital; and scale down; says the fashion fraternity"", 'Fresh ideas: Ventilation; clean AC at offices may keep coronavirus away', 'Delhi: In less than 10 days; 937 Covid-19 patients pick home', 'Delhi CM Arvind Kejriwal and BJP spar over facilities to corona warriors', ""Covid-19: School teacher; husband die within a day's gap""]","[2, 0, 1, 4, 0, 1, 1, 0, 2, 2, 0, 0, 0, 2, 2, 1, 0, 4]",22.22222222222222,38.88888888888889,11.11111111111111,27.77777777777778,0.0,4,7,2,5,0
2020-05-11 00:00:00,2020-05-11 00:00:00-2020-05-17 00:00:00,"['Hospitals to blame for untimely updates on Covid-19 deaths: Delhi government', 'Delhi: Corona claim triggers concern among judges', ""Covid-19: Delhi's Saket court judge in isolation; alarm bells ring"", 'IGI gets tech help to fight Covid-19', 'Most Haryana Covid-19 cases have Delhi link; high court told', 'Delhi: Mask; Covid app must for bus travel?', ""Nearly half of Delhi's 86 Covid-19 victims under 60 years old"", 'Delhi: Cops give youngest Covid warrior grand homecoming', 'Pets can get Covid-19 from humans: Study', 'Closing of red light areas may cut 72% of new Covid-19 cases: Experts', ""With plastic as Covid-19 shield; Delhi's Madhu Vihar police station goes 'contactless'"", 'Teacher dies; East Delhi Municipal Corporation says not on Covid-19 duty']","[4, 0, 1, 2, 0, 2, 0, 2, 1, 0, 1, 0]",25.0,41.66666666666667,8.333333333333332,25.0,0.0,3,5,1,3,0
2020-05-18 00:00:00,2020-05-18 00:00:00-2020-05-24 00:00:00,"['Despite govt relaxations; RWAs refuse to relent on lockdown rules', ""With 19 deaths; Delhi's Covid tally inches closer to 150 mark"", 'coronavirus in delhi latest news updates on delhi corona cases deaths 18 may 2020', 'Delhi lockdown: Home a mirage; misery a reality', 'Significant mutation in coronavirus: Jamia Hamdard study', 'Delhi: 500 test positive for Covid-19 in a single day', 'How this Delhi family of four battled corona as one - even when apart', 'Delhi records over 500 Covid-19 cases for second straight day', 'Covid-19: Tests delayed as private labs struggle to cope in Delhi', 'Aid given to Covid positive Delhi cops cut by 90%', 'Delhi: Ration scheme during lockdown under HC lens', 'As parks reopen; Delhi takes corona restrictions in stride', ""Delhi's Shaheen Bagh opens for trade - after a 5-month 'lockdown'"", 'Covid-19 pulls the chain: Delhi metro loses Rs 10 crore/day', '660 new Covid-19 cases in Delhi; fourth peak in four days; deaths top 200', 'Non-corona patients to get pvt cabs: Delhi government', 'Delhi: Fire at Covid hospital; all safe', 'Delhi: Jitendra Nath Pande; famed ex-AIIMS doctor; dies of Covid-19', 'Covid beds running out in Delhi private hospitals', 'First buy; then try: Covid concern takes all the fun out of shopping in Delhi', 'Ready & willing: Coronavirus makes even young draw up their wills']","[0, 0, 1, 4, 1, 1, 0, 2, 1, 2, 1, 2, 2, 0, 4, 2, 2, 2, 1, 2, 2]",28.57142857142857,19.047619047619047,9.523809523809524,42.857142857142854,0.0,6,4,2,9,0
2020-05-25 00:00:00,2020-05-25 00:00:00-2020-05-31 00:00:00,"[""Delhi HC found no 'fabrication' of Covid-19 death data"", 'Delhi: Over 500 new Covid-19 cases; biggest single-day death toll at 30', 'Delhi: Sagar Ratna files police complaint over Covid rumours', 'Delhi govt orders five-fold hike in Covid-19 beds at private hospitals', 'Delhi: Sanitation supervisor at AIIMS dies of Covid-19', ""Delhi: Suspicious activity? No; it's just coronavirus anxiety"", 'gtb hospital to get 1500 covid 19 beds soon says delhi cm arvind kejriwal', 'At 412; Delhi sees a drop in new coronavirus cases', '10 days; 930 calls: Firemen fight blaze; corona fears', 'Delhi: In 24 hours; 18 CISF men at IGI Airport test coronavirus positive', 'Delhi: Daati Maharaj held for violating lockdown rules', 'Delhi CM lauds Covid heroes for putting duty before selves', 'Delhi sees another big spike with 792 new Covid-19 cases; 15 deaths', 'Delhi: 67 Covid-related deaths at Safdarjung Hospital since February 1', 'Five Delhi luxury hotels made extended Covid hospitals', ""Delhi: Will go to HC with Covid-19 death data 'mismatch'; say corporations"", 'Coronavirus in Delhi: Source of infection in 30% of patients unknown', 'New single-day peak for Delhi: 1;106 Covid-19 cases; 82 deaths', 'After lockdown; carpocalypse? Why Delhi may see a spike in congestion; pollution', 'AIIMS; Delhi government need to coordinate on Covid-19 treatment', 'Delhi: Shutters down in Khari Baoli amid coronavirus scare', 'Covid-19 death toll crosses 400 mark in Delhi', 'Delhi: Three more test Covid-19 positive at NDMC headquarters', '9;500 hospital beds soon; mobile app for Covid-19 help; claims Delhi CM Arvind Kejriwal', 'Delhi: LNJP Hospital medical director tests coronavirus positive; one worker dies', 'Delhi: 25;000 cases for flouting lockdown rules', ""Can't have permanent lockdown; says Delhi CM Arvind Kejriwal as new cases rise by 1;163""]","[0, 4, 0, 1, 1, 1, 2, 1, 1, 1, 0, 0, 2, 1, 2, 0, 1, 4, 0, 2, 1, 1, 1, 2, 1, 0, 0]",44.44444444444444,29.629629629629626,7.4074074074074066,18.51851851851852,0.0,12,8,2,5,0
2020-06-01 00:00:00,2020-06-01 00:00:00-2020-06-07 00:00:00,"['Two ASIs succumb to Covid-19 in 24 hours in Delhi', ""Delhi: IGL may hike CNG price to recover 'corona costs'"", 'Delhi: In corona era; no contact a good idea at police stations', 'Delhi: As corona snips at livelihoods; barbers also likely to take a cut', 'Another safai worker of SDMC dies of Covid-19 in Delhi', 'Corona pandemic is changing the way people travel in cabs', 'Two-and-a-half-month-old child beats Covid-19; rare heart condition in Delhi', 'Load takes the burden off porters hit by lockdown in Delhi', 'Delhi: First lot of Covid-19 isolation coaches deployed at Shakur Basti station', 'Covid count past 20;000 in Delhi; 50 fresh deaths reported too', 'Coronavirus deaths: Delhi HC to monitor government plan to dispose of bodies', '1;298 new Covid-19 cases in Delhi; 33 more deaths reported', 'Delhi: Status of Covid-19 beds and ventilators on fingertips; says CM Arvind Kejriwal', 'Five-member panel to boost Covid-19 health infrastructure in Delhi', 'As corona cess takes toll on liquor sales; Delhi government urged to lower tax', 'Delhi: Ganga Ram; Moolchand to be made Covid-19 hospitals', 'RML Covid reports wrong & delayed; says AAP; cites retesting by Delhi government', 'Home quarantine now 7 days for all arriving in Delhi', 'Delhi: Hindu Rao Hospital suspends coronavirus sample testing due to backlog at lab', 'Recreation centres suffer coronavirus blow', 'Delhi: Reserve 20% beds or get converted into a Covid-19 hospital; says deputy CM Manish Sisodia', '60-year-old Covid-19 patient dies without treatment in Delhi', 'At 14;500; Delhi is now second only to Maharashtra in terms of active Covid-19 cases', 'Covid-19: Central government cites high positivity rate; asks Delhi to ramp up testing', 'Delhi: CSE charts out post-lockdown plan for clean air', 'lockdown brings to fore fault lines in ncrs transport infra', ""Corona in your prayers: Quick 'darshan' and no 'prasad' in Delhi temples"", '75-year-old moves Delhi HC for Covid bed; dies hours after petition accepted', 'No-contact policy; Mandatory masks; frequent sanitisation: Delhi markets gear up for post-lockdown era', 'No hospital can refuse suspected corona patients: Delhi CM', 'Schools demand more Covid-19 tests in Delhi', 'Delhi: FIR filed against Ganga Ram Hospital for not using Covid-19 test app', 'Delhi: RML Hospital reduces Covid-19 screening centre timings']","[1, 0, 0, 0, 1, 1, 1, 4, 1, 4, 1, 1, 0, 2, 2, 2, 0, 1, 1, 1, 2, 1, 2, 1, 2, 0, 2, 2, 0, 1, 0, 0, 1]",42.42424242424242,27.27272727272727,6.0606060606060606,24.242424242424242,0.0,14,9,2,8,0
2020-06-08 00:00:00,2020-06-08 00:00:00-2020-06-14 00:00:00,"['Woman held for terror plot tests positive for Covid-19 in Delhi', 'Crew cut: When coronavirus changes flight plan', 'Covid-19 toll past 800; Delhi sees 1;282 fresh cases', 'Delhi: Corona cess on liquor out; but VAT up to 25%', 'Stop-start Delhi Metro Phase-IV now skids on Covid-19', 'Delhi CM Arvind Kejriwal develops symptoms; to take Covid-19 test on Tuesday', 'Delhi cases near 30;000; positivity rate of Covid 27%', 'Delhi government school teacher; 50; dies of Covid-19', 'Covid busts the myth of NCR: Close to Delhi of dreams; but not close enough', 'Hotels as Covid-19 facilities: Delhi high court seeks reply', 'Former Union minister Ajay Maken wants 70% beds for Covid-19 patients', ""Punjabi Bagh becomes capital's first Covid-only crematorium"", ""Delhi: What's eating Khan Market restaurants? It's corona"", 'Pleas in Delhi high court on Covid-19 test rates; easing of restrictions', 'Covid-19: Delhi now has 237 containment zones', 'Delhi CM Arvind Kejriwal tests negative for Covid-19; advised to take rest by doctors', 'Delhi government asks private hospitals to add over 2;000 Covid-19 beds', 'Covid-19: Community spread? Delhi says Centre to confirm', 'As Covid-19 cases rise in Delhi; decision to open malls; eateries may be revisited', 'north corpn adds 4 crematoria to covid 19 list', 'Delhi: AIIMS attended to 12;000 patients during lockdown', 'Meet the voice of the corona caller tune', 'Delhi CM Arvind Kejriwal to hunt for temporary Covid-19 facilities', 'NHRC team inspects handling of Covid-19 situation at Lok Nayak Hospital', 'Delhi: Govt school head dies of Covid-19', 'Reimpose lockdown in Delhi; states PIL', 'Allow all private hospitals with capability to do Covid-19 tests: Delhi high court', 'Delhi: Covid toll crosses 1;000 mark; 65 deaths in 24 hours', '2;098 Covid-19 deaths in Delhi; say corporations; govt figure 1;085', 'From disinfecting clothes to contactless shopping; apparel shops follow safety measures post lockdown', ""Delhi doesn't mask its indifference in faceoff with coronavirus"", 'Delhi: Hindu Rao Hospital may become Covid-19 only', 'Delhi sees over 2;000 Covid-19 cases in a day for first time', 'Delhi LG forms panel to help tackle spread of Covid-19', 'Delhi government may cap Covid-19 prices at private hospitals', 'Small nursing homes also part of Covid infra: Delhi government', 'Delhi: Mall management suggests lockdown rent waiver till June 15; concessions', 'Delhi Metro gets Covid-19 marshals for safe construction sites']","[1, 0, 2, 2, 1, 1, 2, 1, 0, 0, 0, 2, 0, 0, 2, 1, 2, 2, 0, 4, 1, 2, 0, 1, 1, 1, 1, 1, 0, 1, 0, 2, 2, 2, 2, 1, 0, 2]",34.21052631578947,28.947368421052634,2.631578947368421,34.21052631578947,0.0,13,11,1,13,0
2020-06-15 00:00:00,2020-06-15 00:00:00-2020-06-21 00:00:00,"['Delhi: Hindu Rao Hospital is now a Covid-19 facility', 'Delhi government readies plan to add 25;000 beds for Covid-19', 'Delhi: Covid-19 checks in; hotel industry in a fix', 'Taxi driver turns hearse driver as coronavirus cases in India spike', 'Home quarantine tests positive: Why patients are happy in Delhi', 'Delhi: 200 trains stopped in tracks to house coronavirus patients', 'No time to stand and grieve: How corona has changed final journey in Delhi', ""Delhi's Green Park crematorium not for Covid-19 bodies: SDMC"", 'Delhi reports 1;647 fresh Covid-19 cases; death toll goes up by 73', 'Satyendar Jain tests negative for Covid-19; health stable', 'Covid wards to get CCTV cams by today: Govt', '4 tourists from delhis shahdara held in mussoorie for violating covid norms', 'Covid-19 in Delhi: 110 special teams to collect 11;000 samples', 'Delhi: Radiation therapy for Covid-19? AIIMS pilot study to test waters', 'As Covid-19 forces Delhi to dig deep; machines replace tradition', '320 Covid-19 isolation coaches ready in Delhi', 'A week needed to get Hindu Rao hospital Covid-19 ready: NDMC', 'Test results in no time: Antigen kits to help check Covid spread in Delhi', 'Delhi and NCR need to fight Covid as a single unit: Union home minister Amit Shah', 'With religious zeal; Delhi government turns 29 acres of ashram into 10;000-bed Covid care facility', ""Delhi: A blind youth's lucky escape from Covid-19; TB"", ""How you can assist in govt's Covid fight"", 'Delhi: Talks on to convert IGI Stadium into a Covid- 19 care facility', ""Why you shouldn't panic even as Covid-19 count in Delhi crosses 50;000"", 'Delhi: 450 Covid-19 beds at new Burari hospital', ""'House of cards' for Covid-19 patients in Delhi"", 'All private Covid-19 beds to cost less now in Delhi', 'Delhi LG rolls back his institutional quarantine order for Covid-19', 'Delayed by Covid; agencies in a rush to unclog drains in Delhi', ""Delhi's Tihar Jail records first Covid death""]","[2, 2, 0, 1, 2, 1, 4, 1, 4, 2, 2, 0, 1, 1, 0, 2, 2, 1, 0, 2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 1]",36.666666666666664,16.666666666666664,6.666666666666667,40.0,0.0,11,5,2,12,0
2020-06-22 00:00:00,2020-06-22 00:00:00-2020-06-28 00:00:00,"['Covid-positive wary of going to care centres in Delhi', 'Delhi records 3;000 fresh Covid-19 cases; tally close to 60;000 mark', 'Covid-19: Even half the target not met; Delhi govt told to ramp up rapid tests', 'Hindu Rao hospital not yet ready to operate as Covid hospital', 'Delhi govt pumps oxygen into Covid-19 fight', 'Delhi University open house goes online; Covid-19 dominates queries', 'Fear and loathing at Covid care centres in Delhi', 'Covid-19 fight hit by frequent transfers of key officials: AAP', '3;390 new cases; Covid count touches 73;780 in Delhi', 'Process eased for private labs doing Covid tests: Delhi government', 'Ozone levels up in Delhi-NCR during lockdown; mostly in green parts', 'Delhi: Anti-malaria fight takes back seat to Covid-19', 'Delhi CM launches video call facility for Covid patients at Lok Nayak Hospital', ""Delhi-NCR Covid cases more than 167 countries'"", ""Delhi: 'Covid centre visit scrapped on June 21'"", 'Delhi: Non-Covid civic hospitals pushed to limit', 'Patients; health workers breathe easy after clarity on Covid-19 centre norms in Delhi', 'Delhi recorded 3;460 fresh Covid-19 cases; government wants cameras in all Covid wards', 'Video calls ease some separation pains at Covid hospitals in Delhi', 'Delhi: Hindu Rao hospital finally functions as Covid facility', 'Delhi: 15-day serological survey kicks off to analyse coronavirus spread', 'Delhi CM Arvind Kejriwal lists five key tools in fighting Covid-19', 'Delhi: 10;000-bed corona centre ready for patients', 'With 2;889 new cases; Delhi Covid-19 count past 83;000']","[1, 2, 0, 2, 2, 2, 1, 0, 2, 2, 1, 0, 1, 2, 4, 0, 2, 0, 1, 2, 1, 0, 2, 2]",25.0,25.0,4.166666666666666,45.83333333333333,0.0,6,6,1,11,0
2020-06-29 00:00:00,2020-06-29 00:00:00-2020-06-30 00:00:00,"['Delhi: Senior Covid frontline doctor falls to the virus', 'Ward boy at hospital dies of Covid-19 in Delhi', 'Plea to put off JEE as Covid tests resolve', 'Can create 22;000 Covid beds with govt help: Mayors to LG', 'Delhi: NDMC to provide 200 beds at Hindu Rao for Covid-19 patients', 'People got huge power bills during lockdown: Delhi BJP chief Adesh Gupta', 'As people stayed home; cyber fraud tripled during lockdown in Delhi', 'Facing manpower shortage in Covid-19 fight: Delhi government in high court']","[1, 1, 2, 2, 2, 0, 1, 0]",37.5,25.0,0.0,37.5,0.0,3,2,0,3,0
