,timeline,news,Emotions,fear_percentage,anger_percentage,sadness_percentage,joy_percentage,surprise_percentage,fear,anger,sadness,joy,surprise
2020-04-06 00:00:00,2020-04-06 00:00:00-2020-04-12 00:00:00,"['58 cases in G-South as Prabhadevi; Worli keep ward under Covid-19 glare', 'coronavirus in mumbai latest news updates on mumbai corona cases deaths 06 april 2020', 'Maharashtra migrant group covers 400 km during lockdown; end up where they started', ""Parel BEST staff building sealed after 2 of conductor's family members test positive for Covid-19"", 'Maharashtra govt could extend lockdown in Mumbai and Pune by 2 weeks', 'Covid-19: At 10 new cases a day; G-South ward positive tally rises to 78', 'Maharashtra CM Uddhav Thackeray appeals to retired medical staff to join Covid-19 battle', '82-year-old woman beats coronavirus; is among oldest in Maharashtra to go home', ""Air India pilot couple's SevenHills Hospital quarantine 'horror stories' a cause for concern"", ""Coronavirus: 'False negatives' queer anti-Covid fight"", '229 coronavirus cases in a day: Maharashtra sets national record', ""Mumbai: 101-year-old victim's kin test Covid-19 positive too"", 'Air India issues contradictory quarantine rules for pilots', '11 more Covid-19 cases found in Dharavi; facility with 700 beds planned', 'Many visitors stranded in Mumbai even after end of quarantine', '25-year-old man among dozen more Covid deaths in Mumbai; toll rises to 76', 'Mumbai: Covid-19 samples to be collected at parking lots from Sunday']","[0, 1, 0, 1, 0, 2, 4, 0, 1, 0, 2, 1, 1, 2, 1, 1, 1]",47.05882352941176,29.411764705882355,5.88235294117647,17.647058823529413,0.0,8,5,1,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00-2020-04-19 00:00:00,"['Mumbai: Lone elders bear brunt of lockdown', ""Bandra locals oppose corona victims' burial"", ""'Happy hypoxia' makes Covid-19 cases tricky"", 'Uddhav Thackeray says this is lockdown; not lockup; promises state will take care of migrants', 'Pvt hosps treating only 10% of Covid cases', 'Pvt hosps treating only 10% of Covid cases', ""Mumbai corona victim's dog spends 2 weeks in isolation"", 'Mumbai: No test; only quarantine for asymptomatic contacts', ""Mumbai's Dharavi cases rise steadily; hunt for quarantine centres"", ""Mumbai coronavirus victim's dog spends two weeks in isolation"", ""Two seniors test Covid-19 positive in Dadar's Shivaji Park"", ""G-South; E and D wards have 36% of Mumbai's Covid-19 positive patients"", ""Man seeks son's custody to 'guard him from corona'; Bombay HC rejects plea"", 'Dharavi past 100 mark with 15 Covid-19 cases; death ups toll to 10', 'bmc adds four days of private tests reports record rise of 389 covid 19 cases', ""Mumbai's Nair hospital to be designated Covid-only; opposition to plan""]","[1, 0, 1, 0, 2, 2, 1, 1, 1, 1, 1, 2, 0, 4, 2, 0]",43.75,25.0,6.25,25.0,0.0,7,4,1,4,0
2020-04-21 00:00:00,2020-04-21 00:00:00-2020-04-26 00:00:00,"[""It's #quarantinefashionweek for these models"", ""Coronavirus outbreak in slum areas forces Mumbai to confront its 'shame': Ratan Tata"", 'Maharashtra: Academics chalk out plans to Covid-proof school campuses', 'Mumbai: Questions arise whether some Covid-19 deaths are being buried', 'BMC sets up three-tier care system for Covid-19 patients', ""Mumbai: 'Worli Koliwada can be a model for coronavirus containment'"", 'Dharavi cases could spike; BMC to ramp up quarantine capacity', 'Wadhawans seek stay on arrest as quarantine ends', 'Nuclear facilities unaffected by Covid; running smoothly: Officials', ""Covid-19 in Mumbai: Cases treble in Wadala's ward in four days; double in three others"", 'Coronavirus: 95 of 150 deaths in Mumbai were in 51-70 age group; most positive cases among 21-30', 'Covid-19: Daily cases drop in Mumbai; Maharashtra; fatality rates dip too', 'After a month of lockdown; more questions than answers in Mum', 'After a month of lockdown; more questions than answers in Mum', 'Centre clears Maha plans for pool tests; plasma therapy to power Covid fight', ""Covid-19: 57-year-old is Mumbai's first cop casualty"", 'Despite Covid-19; Mumbai March toll down from earlier years', 'Mumbai: In times of corona; tax tribunal stays tax dues to enable builder to care for workers', 'BMC tells hospitals to add oxygen lines to Covid-19 beds']","[2, 0, 2, 4, 1, 1, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2]",31.57894736842105,31.57894736842105,5.263157894736842,31.57894736842105,0.0,6,6,1,6,0
2020-04-27 00:00:00,2020-04-27 00:00:00-2020-05-03 00:00:00,"['After a month of lockdown; Maharashtra has 6 more districts in red', 'Covid-19: Maharashtra count crosses 8;000 just a day after 7;000 mark', 'Lodha sells 300 property units in Mumbai region after lockdown', 'No interim stay on burial of dead Covid-19 patients at 3 Mumbai kabrastans', 'Virus has mutated into 10 types; one now dominant across regions: Study', 'Pregnant woman without coronavirus report turned away by Bandra hospitals', ""IIT-Bombay professor duped of Rs 2 lakh sent to 'Covid-19-hit' colleague; his kin"", 'Mumbai: Dialysis patient waits for 7 hours as hospital seeks Covid-19 test with 10-day validity', 'At some hospitals; cancer patients feel the pinch of Covid test before each session', 'No fresh Covid cases in Maha; Bengal after May 21: Mum Univ lab forecast', 'Business travel likely to pick up within 6 months post-lockdown', 'Netas to common man; all reach out to the lockdown-hit', 'Mumbai: 62-year-old man with several co-morbidities beats Covid-19', 'Urgent pleas on the rise for e-access to children; during lockdown in Mumbai; Pune family courts', 'Despite lockdown; 14 firms connect with IIT-Bombay for hiring; more on way', '26% of 447 Covid-19 victims in Maharashtra had no health condition', '29 families account for 25% of total Covid-19 cases in Dharavi', 'Covid-19 has not peaked in Maharashtra or Mumbai; say doctors', 'Maharashtra records 1;008 Covid cases in a day; Mumbai 751; both new national highs', 'coronavirus in mumbai latest news updates on mumbai corona cases deaths 2 may 2020', ""No easing of lockdown for Mumbai & Pune: What's open and what's shut"", 'Mumbai: 89 new Covid-19 cases in Dharavi; three of dead BMC staff kin tested positive', ""Mumbai: 6-month pregnant woman fights Covid-19 with her 'great willpower'""]","[0, 0, 0, 4, 2, 1, 0, 1, 1, 2, 2, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 4, 0]",26.08695652173913,47.82608695652174,8.695652173913043,17.391304347826086,0.0,6,11,2,4,0
2020-05-05 00:00:00,2020-05-05 00:00:00-2020-05-10 00:00:00,"['Mumbai: 50% jump in Covid-19 cases was in last week of April', 'Mumbai: Wait for Covid-19 hospital bed now 3 days in some wards', 'Hit hard by virus; slums see 60% of Covid-19 deaths in Mumbai', 'Mumbai: Corona worms its way into realty; 5% rate dip likely', 'Hit hard by virus; Mumbai slums see 60% of Covid deaths', ""BEST's daily count of Covid positive cases peaks at 9 on Tuesday"", 'Migrants account for 30% road deaths during lockdown: Study', 'Rapid tests for Covid-19 surveillance in slums may kick off in Dharavi', ""Mumbai: Elective operations put on hold as private doctors can't prescribe Covid-19 tests"", 'Covid-19: Centre eases discharge rule; BMC scraps strict test order', 'No respite: 24 more Covid-19 cases; one death reported from Dharavi']","[1, 1, 1, 2, 1, 2, 1, 1, 2, 0, 4]",54.54545454545454,9.090909090909092,9.090909090909092,27.27272727272727,0.0,6,1,1,3,0
2020-05-11 00:00:00,2020-05-11 00:00:00-2020-05-17 00:00:00,"['Maharashtra records 1;943 Covid-19 cases and 53 deaths in a day', 'Amidst the lockdown; men on the wagon swap stories online; raise toast to sobriety', ""Mumbai's Covid-19 death toll at 508; Wardha loses 'green' status as 1 dies"", ""Covid-19 in Mumbai: Doctors' body criticises test report delays; lack of standard protocol"", 'Dabur initiates clinical study of Chyawanprash as preventive remedy for coronavirus', 'Rs 1L Vande flight ticket; hotel quarantine too expensive for many stuck abroad', 'Positive news! Sion Hospital delivers over 100 healthy babies of Covid-19 moms', 'Mhada & SRA staff may join Covid war', ""Can NMMC contract workers get Covid-19 benefit of PM's insurance scheme; Bombay HC asks"", 'Tata to upgrade 2 government hospitals in Maharashtra to treat Covid patients', ""Maharashtra's Covid-19 toll crosses 1;000: 55% of deaths are in May alone; Mumbai's share 621"", ""Mumbai: Covid 'hospitals' at BKC; Worli to get deans"", '10 more BEST staffers Covid +ve; cases cross 100', ""Two months into lockdown; BMC's added little capacity for moderately-to-seriously ill coronavirus patients"", 'Mumbai: Residents pan Covid-19 centre plan for Wankhede stadium']","[4, 0, 4, 0, 2, 0, 2, 0, 2, 1, 4, 2, 2, 1, 2]",13.333333333333334,26.666666666666668,20.0,40.0,0.0,2,4,3,6,0
2020-05-18 00:00:00,2020-05-18 00:00:00-2020-05-24 00:00:00,"['Coronavirus: Maharashtra; Mumbai see new 1-day highs; third highest deaths', 'Mumbai: Easy-to-assemble cardboard beds at quarantine hubs', 'Mumbai: 54-year-old businessman; denied a bed for not having Covid report; dies', 'Covid-19: Maharashtra adds 2;127 cases & 76 deaths; Mumbai 1;411 & 43', 'Quarantine ten for every patient; BMC chief orders', 'Maharashtra adds 2;250 Covid-19 cases & 65 deaths; Mumbai 1;372 & 41', 'Mumbai: Railway passengers to be quarantined for 14 days; local flyers to be screened', 'Mumbai: In Covid times; pacemaker queers last rites', ""75% of Dharavi's Covid patients in healthcare; other essential services"", 'Covid cases surge in 24 hours in Maharashtra (2;940) & Mumbai (1;750)', 'Covid-19: 22 cases daily in Mumbai police; tally nears 900', 'Mumbai: Covid-19 positive cop and wife celebrate wedding anniversary in hospital']","[2, 2, 0, 4, 1, 4, 1, 0, 2, 1, 0, 2]",25.0,25.0,16.666666666666664,33.33333333333333,0.0,3,3,2,4,0
2020-05-25 00:00:00,2020-05-25 00:00:00-2020-05-31 00:00:00,"['Mumbai records 30;000 new Covid-19 cases; Maharashtra tally croses 50;000', '76 days after its first Covid case; toll in Mumbai goes over 1;000', 'Flyers to be quarantined for 14 days; not 7: Mumbai International Airport', 'Maharashtra adds over 2;000 Covid-19 cases; 97 deaths in a day', 'Mumbai: Not kin; but they walk final mile with Covid-19 victims', 'Over 50 per cent of all Covid-19-related deaths are from 5 wards in Mumbai', 'Mumbai: For firemen; a Covid-19 care hub with 30 beds', ""Mumbai's Covid-19 strategies and Centre's response"", ""Mumbai's Covid-19 positivity rate jumps six-fold to 18%"", 'Covid-19: Maharashtra toll surges by 105; government says it includes 66 deaths from earlier', 'Covid-19 cases in Maharashtra set to cross 60;000; deaths near 2;000', '7-week-old baby beats Covid', ""Maharashtra CM's not in favour of lifting lockdown; some easing likely"", 'Coronavirus kills 5 alternative medical practitioners in Mumbai', 'Transport department employee is first Covid casualty of IIT-Bombay; campus sanitised', ""Parsis upset with Punchayat over Covid-19 victims' cremations in Mumbai"", 'Sharad Pawar meets Maharashtra CM on easing lockdown; decision today after talks with senior babus', ""700 doctors join BMC's corona war; 3;000 more eager to participate"", 'Mumbai: After Cooper; KEM; Nair call in medical students for Covid-19 duty', ""Mumbai: Covid-19 survivors invited to give pep talk to allay patients' fears"", 'Family under Rs 9L debt after Covid treatment']","[2, 0, 1, 0, 1, 1, 1, 2, 2, 4, 1, 1, 0, 1, 0, 0, 2, 2, 0, 1, 4]",38.095238095238095,28.57142857142857,9.523809523809524,23.809523809523807,0.0,8,6,2,5,0
2020-06-01 00:00:00,2020-06-01 00:00:00-2020-06-07 00:00:00,"[""'Mission Begin Again': Maharashtra CM Uddhav Thackeray says dump 'lockdown' in bin"", 'Maharashtra records 2;487 new Covid-19 cases; 89 deaths; Mumbai toll rise to 1;279', 'Maharashtra lifts many curbs; but extends lockdown', 'Mumbai: Gamdevi homeopath dies of Covid-19 three days before his 57th birthday', 'How many returnees tested Covid-19 positive after landing: Bombay HC to Centre', ""Covid-19: 103 deaths in Maharashtra; but doubling rate of Mumbai's cases slows to 19 days"", 'ENT surgeon who resumed practice in May is seventh Mumbai doctor to die of Covid-19', 'Mumbai: Family loses breadwinner; waits 20 days for test at quarantine centre', 'Covid-19: 122 deaths push Maharashtra toll above 2;500; case count shy of 75;000', 'Man with Covid symptoms commits suicide', ""'Centre; Kerala doctor's Mumbai Covid-19 assessment wrong'"", 'Gap in discharge and admission numbers of Covid-19 patients narrows in Mumbai', 'Mumbai sees highest 1-day deaths (58); records 1;274 new Covid-19 cases', 'Two more cops succumb to coronavirus; Mumbai police toll 22', 'Mumbai: From 50 coronavirus cases a day in May; Dharavi sees just ten on Saturday', 'Absolutely unjust and unfair to take redevelopment buildings for Covid-19: Bombay high court']","[0, 4, 0, 1, 2, 4, 4, 1, 1, 4, 0, 1, 4, 1, 0, 0]",31.25,31.25,31.25,6.25,0.0,5,5,5,1,0
2020-06-08 00:00:00,2020-06-08 00:00:00-2020-06-14 00:00:00,"['Maharashtra has 35% of Covid-19 cases; and 60% of insurance claims', 'Maharashtra: 90-year-old wrestler; steam engine driver wins battle against Covid-19', 'Mumbai: Repair shops gear up for big rush to fix gadgets gone kaput in lockdown', 'No Covid death in Dharavi in a week', 'Mumbai schoolboy creates a coronavirus-themed game', 'Mumbai co gets OK to use sepsis drug for Covid clinical trials', 'Mumbai crosses 50;000 Covid-19 cases; records most deaths in a day (64)', ""Can't let economic activity grind to a halt to fight Covid-19: Maharashtra CMO"", 'Focus on Covid leaves Mum unprepared for monsoon', 'Maharashtra nears one lakh with 3;607 Covid-19 cases; 152 deaths in a day', 'Mumbai: Tata hospital operates on 494 cancer patients in lockdown', '96 days on; Maharashtra crosses 1 lakh Covid-19 cases; 2nd 50;000 in just 19 days', 'As rumours fly; Maharashtra CM Uddhav Thackeray and health minister deny plans to reimpose lockdown', 'Want your maid back? Prove you are Covid-free', 'Maha govt slashes charges for Covid-19 tests by private labs', 'India can supply potential Covid-19 vaccines to the world', 'Mumbai: Is Covid-19 causing high sugar among patients?', 'Private hospitals fleeced patients and lockdown was lax after the initial phase: Maharashtra task force chief', 'Maharashtra: May 15-30 Covid-19 peak has pushed up June deaths; say doctors']","[2, 0, 0, 0, 1, 2, 2, 0, 1, 4, 1, 0, 0, 2, 0, 2, 0, 1, 0]",21.052631578947366,47.368421052631575,5.263157894736842,26.31578947368421,0.0,4,9,1,5,0
2020-06-15 00:00:00,2020-06-15 00:00:00-2020-06-21 00:00:00,"[""13 new Covid-19 cases reported in Mumbai's Dharavi"", 'Maharashtra government shifts focus from Covid-19 cases to curbing deaths', 'Corona takes big toll on social sector spending', '2 octogenarians among 4 of family to beat Covid', 'Finding beds a tough task for Covid-19 positive patients with 85-90 oxygen levels', 'Centenarian beats Covid-19', 'Maha CM calls for low-key Ganpati celebrations due to Covid-19', 'Govt gives emergency use approval to Covid -19 drug', 'Mumbai: Dean gets show cause notice for asking Covid patient to buy medicines', 'Home isolation picks up; 34% Covid beds empty in Mumbai', ""Dharavi's Covid dip trend now seen in Mumbai's other slums too"", ""Mumbai: No HC relief in industrialist's plea seeking Covid-19 tests for everyone"", 'Covid: Only single symptom? Then no govt testing', 'SC was clear on Covid report for patient: HC', 'Mumbai company to launch oral drug for Covid-19 treatment', ""Mumbai top cop gives policemen dying of Covid-19 'martyr' status"", 'Covid-19: Daily death toll at its highest in Mumbai; case growth rate dips']","[1, 2, 0, 0, 1, 0, 0, 2, 2, 4, 0, 0, 1, 2, 2, 4, 1]",23.52941176470588,35.294117647058826,11.76470588235294,29.411764705882355,0.0,4,6,2,5,0
2020-06-22 00:00:00,2020-06-22 00:00:00-2020-06-28 00:00:00,"['Kalyan gynaecologist; a Covid warrior; dies after month-long battle with virus', '54-year-old BMC engineer loses battle with Covid-19', 'Mumbai: Covid has changed me; says celeb doctor after battling for life in ICU', 'BMC starts Web meets with upscale buildings to stem Covid', 'Maharashtra: Newly weds donate 50 beds to Covid centre', 'Mumbai: Dahisar society sharing wall with Covid centre fears risk from debris pile-up', ""Mumbai: Central Railway's women employees answer call of duty; despite fear in time of Covid"", 'Centre lauds Maharashtra government; BMC for Covid growth rate dip in Dharavi', 'Excess bill at private hospitals for Covid? BMC at your help', 'MSRDC MD to lead Covid-19 documentation', 'Mumbai: Covid-19 hotbed to lowest case growth rate; H-East ward leads the way', 'Maharashtra: In home of sitars and tanpuras; Covid-19 deepens economic strain', 'Bombay HC allows BMC to use private building in Byculla as quarantine centre', 'Eight female inmates join others quarantined at Kalyan school', 'Marine Drive cop is 50th in state to die of Covid-19', ""Mumbai's Covid peak may have passed"", 'Covid claims cop at forefront of migrant crisis', 'Covid inmate who abducted youth denied bail', ""Mumbai: Cops track down 44 of 63 'missing' Covid-19 patients"", 'Fire at Raghuvanshi Mills; SoBo bank; Andheri godown; officer faints during firefighting operation; is found Covid positive', ""Mumbai's Borivli society sets up Covid isolation centre"", 'Mumbai civic markets stir to life after 3-month Covid stupor', 'Task force raises red flag over Covid death rate', 'coronavirus in mumbailatest news updates onmumbaicorona cases deaths 9 july 2020', ""Mumbai: Covid patients don't need income certificate; HC tells Somaiya hospital to deposit Rs 10 lakh"", ""Mumbai's share in Maharashtra's daily Covid caseload slides from 68% to 25%"", 'Now; incoming maids quarantined in Mumbai hotels', 'Mega block on Central Railway today; first since lockdown', 'Mumbai: Priest arrested in sex abuse case denied Covid bail', 'Kept in a leaky hosp basement; Covid patient dies']","[1, 1, 0, 2, 2, 1, 1, 2, 0, 2, 2, 0, 1, 1, 2, 1, 0, 1, 1, 1, 1, 2, 4, 1, 2, 0, 1, 0, 0, 1]",46.666666666666664,23.333333333333332,3.3333333333333335,26.666666666666668,0.0,14,7,1,8,0
