,timeline,news,Emotions,fear_percentage,anger_percentage,sadness_percentage,joy_percentage,surprise_percentage,fear,anger,sadness,joy,surprise
2020-04-27 00:00:00,2020-04-27 00:00:00-2020-05-03 00:00:00,"['Tamil Nadu: No new Covid-19 case in 13 districts; but fingers crossed', 'Central team takes stock of Covid-19 readiness in Chennai', 'Ramzan diets for diabetics; those in Covid-19 isolation', 'TN govt not in a hurry to lift lockdown fully', 'What the Covid map tells about Tamil Nadu', 'Tamil Nadu for staggered lockdown exit after May 3', ""Remote pacemakers ensure doctors don't skip a beat during lockdown"", 'Veggie markets a problem; people not serious about Covid-19: EPS', '90 fishermen embark on 1;000km voyage to escape lockdown in Tamil Nadu', 'Covid impact: Fumigation; disinfection costs double', 'Disregard for lockdown norms triggers clusters in Chennai', 'As Tamil Nadu awaits lockdown exit; cases hit 161 in one day; 138 in Chennai', 'Coronavirus spreading fast in Chennai; case count crosses 1;000-mark', 'PG medical students yet to get Covid-19 test results; live in fear', 'Coronavirus in Chennai: Police clip wings of lockdown violators with drones', 'Indoor pollution from firewood poses higher Covid risk: Researchers', 'coronavirus in chennai latest news updates on chennai corona cases deaths 02 may 2020', 'Chennai: Covid-19 warriors to get tributes from sky and sea', 'Living with fear: Nurse on Covid-19 duty narrates his experience', 'One fireman; five more cops test coronavirus positive in Tamil Nadu']","[0, 2, 1, 1, 4, 0, 1, 2, 1, 2, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",60.0,20.0,5.0,15.0,0.0,12,4,1,3,0
2020-05-05 00:00:00,2020-05-05 00:00:00-2020-05-10 00:00:00,"['Govt to reverse order mandating temples to donate for Covid relief', 'Chennai: Anna Nagar cops calm Ooty man panicking over Covid-19 +ve test', 'Tamil Nadu: Covid-19 disrupts weather forecasts too', 'Lifting the lockdown: What it means for Tamil Nadu', 'Phased lockdown exit will delay peak in Tamil Nadu by 4 months; cut cases', 'As Covid-19 cases surge past 5;000 in TN; experts warn of Tasmac cluster', 'Chennai: Storks visit lockdown couples waiting for IVF babies', ""Why Covid testsaren't conclusive"", 'Rising Covid-19 numbers show good testing; tracing of contacts', 'Mad rush at Tasmac shops; shut them till lockdown is lifted: Madras HC', 'Virus cases cross 6;000-mark in Tamil Nadu; 1;589 linked to Koyambedu', 'Chennai: Covid mimics Kawasaki in some kids; say doctors', 'Tamil Nadu: The unpopular saviour - plastics play undisputed role in Covid-19 fight', 'Four women die; Tamil Nadu coronavirus count hits 6;535']","[2, 1, 1, 0, 0, 1, 1, 2, 2, 0, 1, 0, 0, 1]",42.857142857142854,35.714285714285715,0.0,21.428571428571427,0.0,6,5,0,3,0
2020-05-11 00:00:00,2020-05-11 00:00:00-2020-05-17 00:00:00,"[""Government doesn't believe Covid-19 killed all victims"", 'Two coronavirus positive women deliver while in isolation', 'Transport corporations lose Rs 1;200cr during lockdown', 'Covid-19 cases surge past 8;000 in Tamil Nadu; six deaths recorded in a day', 'Govt mulls new strategy as eight die across Tamil Nadu; Chennai records 510 Covid-19 cases', 'Who will quarantine returnees from Delhi? Railway; Tamil Nadu lock horns', 'ACP; police commando; fireman test Covid-19 + ve in Chennai', 'Tamil Nadu may extend lockdown till May 31 with more easing', 'With two deaths; 447 new Covid-19 cases; Tamil Nadu moves to second spot on national list', 'Tamil Nadu: Undercounting Covid-19 deaths can harm public health; hamper policy', 'Pets of Covid-19 patients turn homeless in Tamil Nadu', 'Tamil Nadu: Pulicat fisherfolk keep out Covid-19; fight to survive', 'Chennai: Over 1;000 Covid-19 cases in Royapuram; containment hard']","[0, 1, 0, 1, 0, 1, 1, 0, 2, 0, 4, 0, 0]",30.76923076923077,53.84615384615385,7.6923076923076925,7.6923076923076925,0.0,4,7,1,1,0
2020-05-18 00:00:00,2020-05-18 00:00:00-2020-05-24 00:00:00,"['Covid-19 was not their only enemy; they fought hatred', 'Chennai: Sholinganallur sees 13-fold rise in Covid-19 cases', 'Covid-19: Cases top 11;000; Tamil Nadu may tweak testing policy; 4 deaths take toll to 78', 'Maharashtra returnees among 536 fresh coronavirus cases in Tamil Nadu', 'Tamil Nadu: This test could chart the course of our battle against Covid-19', 'How the lockdown has marked the return of our motta maadis', 'Chennai: Of 200 wards; 31 record no Covid-19 case in last 3 days', 'Tamil Nadu coronavirus count touches 13;191; new testing plan for Chennai', 'Recovery rate in Tamil Nadu at 44 per cent amid Covid-19 carnage', ""Railways won't run trains from Chennai as Covid-19 cases surge"", 'Covid-19-hit Tamil Nadu bans creation of new govt posts in bid to save Rs 700 crore', 'Meet the creator of mural at Tambaram station that salutes COVID-19 warriors', ""Chennai's poor hit hardest by Covid; show micro clusters"", 'Tamil Nadu: Four guest workers from Aavin test positive for Covid-19', 'Two months into lockdown; Tamil Nadu cases zoom past 15;000; toll 103']","[0, 2, 0, 1, 0, 0, 0, 1, 4, 1, 0, 0, 4, 1, 0]",26.666666666666668,53.333333333333336,13.333333333333334,6.666666666666667,0.0,4,8,2,1,0
2020-05-25 00:00:00,2020-05-25 00:00:00-2020-05-31 00:00:00,"['Chennai: E-pass; home quarantine must for inbound flyers', 'Covid-19: Tamil Nadu count crosses 16;000; Chennai tally 10;000', 'No Class XII evaluation work in Chennai due to rising Covid-19 cases', 'Discipline; strong will help get over Covid; says recovered DCP', 'ICMR sits on proposal to try Rs 5 arthritis drug for Covid-19', 'Maharashtra returnees blamed as Tamil Nadu Covid tally crosses 17;000', 'Corona-hit cops get cured amid nature in Tamil Nadu', 'coronavirus in chennai latest news updates on chennai corona cases deaths 27 may 2020', 'lockdownwarriors meet the lockdown warriors who are aiding chennai and its police in this coronacrisis', ""Tamil Nadu: Pages from the diary of a 'Coronakaaran'"", 'Chennai civic body not testing neighbours of Covid-19 patients; say residents', 'Covid-19: Working to keep fatalities in Tamil Nadu down; says govt as 12 die in a day', 'Chennai: GH matron dies; dean denies coronavirus infection', 'What lockdown? Autos operate freely in Chennai', 'Tamil Nadu: After braving Covid-19; 260 cops return to work', 'Chennai: Disabled son left to fend for self as both parents test positive for coronavirus', 'Covid-19: In biggest 1-day surge; Tamil Nadu adds 874 cases; tally crosses 20;000', 'Chennai a challenge; Covid under control in Tamil Nadu: EPS', 'Covid-19: Five ways ahead as Tamil Nadu crosses 20;000 positive cases', 'Covid-19: Tamil Nadu plans to cap treatment cost as death toll reaches 160', 'TNSCB tenement in Pulianthope now 1;400-bed Covid care facility']","[1, 2, 2, 2, 2, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 4, 2, 0, 2, 4, 2]",14.285714285714285,38.095238095238095,9.523809523809524,38.095238095238095,0.0,3,8,2,8,0
2020-06-01 00:00:00,2020-06-01 00:00:00-2020-06-07 00:00:00,"['Covid-19: Chennai corporation to test slum dwellers extensively', 'Covid-19: Tamil Nadu 1-day count tops 1;000; seniors badly affected', 'Partial lifting of lockdown cuts Tamil Nadu unemployment rate to 33% in May', ""Amid Tamil Nadu plan to hike doctors' pay; Covid-19 tally zooms past 23;000; death toll 184"", 'No info on Covid link to SARI cases', 'In shadow of Covid; puppeteer narratesmessage of safety', 'Temples across Tamil Nadu lose Rs 75 crore due to lockdown', 'As toll coronavirus case count keep rising; Tamil Nadu targets high-risk population', 'Tamil Nadu government to cap treatment cost for Covid-19 in private hospitals', 'Coronavirus cases cross 25;000; Tamil Nadu batting on a sticky wicket', ""For Tamil Nadu's 90-year olds; Covid is just another battle they have won"", 'Covid-19: Home quarantine violators warned of action in Chennai', ""Some private labs giving Covid-19 negative certificate; it's illegal: Chennai corporation chief"", 'Tamil Nadu: A few districts bear brunt of more returnees testing coronavirus positive', 'Mourning in the time of Covid-19', 'Chennai: Covid-19 occupancy in private hospitals triples despite steep bills', 'Chennai: Eight out of 39 Covid-19 convicts turn negative', 'Tamil Nadu insurance to cover coronavirus care in private hospitals', ""Will city's nightlife be an exciting one post lockdown?"", 'Covid-19: How Tamil Nadu attained high recovery rate', 'They battled Covid in ICUs and are now back to normal lives', 'Four Madras high court judges test Covid +ve; curbs back in courts', 'More chronic disease patients test positive for Covid-19; deaths go up in Tamil Nadu', 'Matrimony sites cash in as parents in lockdown pursue match for children', ""Children's home new Covid hotspot in Chennai"", 'Rush for hospital beds as Tamil Nadu Covid-19 tally hits 30;000', 'Soon; an app to alert availability of Covid-19 beds across hospitals in Chennai', 'Tamil Nadu caps Covid-19 treatment cost at private hospitals']","[0, 4, 4, 4, 0, 0, 0, 1, 1, 1, 2, 1, 0, 1, 4, 2, 0, 1, 2, 2, 2, 0, 1, 0, 1, 2, 2, 1]",32.142857142857146,28.57142857142857,14.285714285714285,25.0,0.0,9,8,4,7,0
2020-06-08 00:00:00,2020-06-08 00:00:00-2020-06-14 00:00:00,"['Quality control: Covid-19 test results of all labs in Tamil Nadu to be reviewed randomly', 'Covid-19: Unknown sources; high numbers in Tamil Nadu raise questions', 'Onus on community to stop Covid-19 spread in Tamil Nadu', 'For first time; Tamil Nadu records over 1;500 Covid-19 cases in a day', 'Chennai registers 75% fewer deaths during lockdown', ""Chennai-based runners' group organises virtual marathon to ease runners into post-Covid world"", ""Chennai: Corporation's Covid warriors lost in maze of forms and formalities"", 'Chennai K-pop fans dance away to a virtual face-off in the lockdown', ""Surge in Covid-19 cases to test Tamil Nadu's medical mettle"", 'Min: Virus spreading at lightning speed in TN', '236 Covid-19 deaths in Chennai not recorded by Tamil Nadu government', 'Work to restore Puzhuthivakkam lake; stalled by Covid; resumes', 'Why TN must come clean on Covid deaths', ""Chennai: Daughters design 'quarantine room' for dad who returned from Spain"", 'Anbazhagan passes away on his birthday; 1st MLA to die of coronavirus', ""Covid-19: Tamil Nadu's highest one-day tally of 1;927 takes count beyond 36;000"", 'State mines data to get its Covid death toll right', 'Tamil Nadu diverts Rs 376 crore savings of World Bank scheme to fight Covid-19', ""Can't Chennai alone be under lockdown; Madras HC asks Tamil Nadu"", 'Fighting Covid-19: What Chennai can learn from Bengaluru', 'Tamil Nadu government divided over intense lockdown in Chennai', 'Tamil Nadu: How a sugarcane farmer ensured a sweet time during lockdown', 'Rumours of new lockdown make bizmen anxious', '40 booked for violating home quarantine norms in Chennai', 'Covid-19: 1;982 fresh positive cases in Tamil Nadu; low-risk Chennai cases must wait for hospital beds', 'No lockdown for now: Tamil Nadu to Madras high court; EPS junks posts on social media', 'More strays being run over as lockdown eases in Chennai', 'Chennai corporation has no idea where 277 Covid-19 positive patients are', 'Covid deaths cross 9;000; 12;000+ cases on Saturday', 'lockdown impact covid 19 cases dip in chennai']","[2, 0, 0, 2, 0, 2, 4, 0, 2, 1, 1, 4, 2, 4, 4, 2, 4, 2, 0, 0, 0, 0, 1, 0, 1, 2, 0, 2, 2, 1]",16.666666666666664,33.33333333333333,16.666666666666664,33.33333333333333,0.0,5,10,5,10,0
2020-06-15 00:00:00,2020-06-15 00:00:00-2020-06-21 00:00:00,"['Five CISF personnel test positive for Covid-19', 'Chennai; suburbs under 12-day intense lockdown from June 19', ""Covid-19 in Tamil Nadu: High numbers not a worry; but don't let your guard down"", '15 06 ch stalin says dmk would move court against governments shoddy handling of covid 19 crisis', 'Coronavirus remains largely unknown and throws many surprises', ""Covid-19: As deaths continue to rise; experts question fall in Tamil Nadu's case count"", ""More Covid-19 deaths 'missing' from Tamil Nadu health department's bulletins"", 'TN government tells top bureaucrats to keep tabs on Covid-19 fight in districts', 'Covid-19: Chennai mortality rate above 1%; sharpest spike in Tiruvottiyur', 'Chennai: Most active Covid-19 cases in Tondiarpet', 'Up to us to slow down coronavirus', 'Fighting Covid-19 a personal responsibility', 'How bureaucrats with MBBSare writing Covid prescription', 'Auroville and Puducherry thank Covid warriors with something sweet', 'Tamil Nadu minister K P Anbazhagan; 4 of his staff test positive for Covid-19', 'Tamil Nadu: 1;541 new cases in 4 districts under tight lockdown', 'Covid-19: Chennai corporation; government show different testing figures', 'Covid-19 claims 38 more lives in Tamil Nadu']","[1, 1, 0, 0, 1, 0, 4, 0, 4, 2, 1, 0, 0, 3, 1, 0, 2, 0]",27.77777777777778,44.44444444444444,11.11111111111111,11.11111111111111,0.0,5,8,2,2,0
2020-06-22 00:00:00,2020-06-22 00:00:00-2020-06-28 00:00:00,"[""Experts find fault with Tamil Nadu's Covid testing strategy"", 'Record 2;710 cases in a day; Tamil Nadu Covid-19 tally crosses 62;000', 'Coronavirus will peak in Chennai by October and taper: Research', 'No sport routine adds to the void of lockdown', 'lockdown forces people to wash down their non veg craving', 'all work and no play lockdown upends routine of sports freaks', 'No lockdown across Tamil Nadu; but strict curbs in Madurai; Theni', 'IIT-Madras forces students to vacate hostels during lockdown', 'Chennai: Conflicts in families rise as lockdown extends', 'Tamil Nadu curbs to continue till coronavirus subsides; no more travel zones', 'Fresh peak in Tamil Nadu: 2;865 new Covid-19 cases in a day', 'Private hospitals have beds; but not for Covid patients', 'Chennai: These wonder women battle Covid-19 to make a difference', '3;509 fresh Covid cases in Tamil Nadu; 1;834 in Chennai; authorities blame it on tests', ""Tamil Nadu: 'Iruttu kadai halwa' owner; 80; ends life after testing positive for Covid-19"", '3;645 fresh Covid-19 cases in Tamil Nadu; 15;000 new positive in Chennai in ten days', 'Call on lockdown extension on Monday: Tamil Nadu CM Edappadi K Palaniswami', 'Chennai: Army of young artists join to feed needy during lockdown', 'Chennai: Welfare associations issue diktats to keep Covid-19 out; irk residents', 'Tamil Nadu: Fears over safety of Covid-19 lab workers']","[0, 2, 1, 4, 3, 0, 0, 1, 0, 1, 0, 2, 2, 0, 2, 2, 0, 4, 0, 1]",20.0,40.0,10.0,25.0,0.0,4,8,2,5,0
2020-06-29 00:00:00,2020-06-29 00:00:00-2020-06-30 00:00:00,"['#LockdownInitiative: Artists & photographers focus on lives sidelined by lockdown', ""Government bulletin on Covid check at Chennai's airport misleading"", 'Covid brings all planned metro projects to a stop', 'Tamil Nadu: Experts choose awareness over another lockdown', '62 Covid deaths push Tamil Nadu toll to 1;141; doubling time falls to 14 days', 'Intense lockdown in Chennai; Madurai to continue till July 5', 'Chennai: Complaints about poorly kept Covid care centres pour in']","[4, 0, 2, 0, 0, 0, 0]",0.0,71.42857142857143,14.285714285714285,14.285714285714285,0.0,0,5,1,1,0
