,timeline,news,Emotions,fear_percentage,anger_percentage,sadness_percentage,joy_percentage,surprise_percentage,fear,anger,sadness,joy,surprise
2020-03-30 00:00:00,2020-03-30 00:00:00-2020-04-05 00:00:00,"['West Bengal: 12 of 21 Covid-19 patients are from three families', 'citys 1st covid 19 patient two others on recovery path at id', 'Coronavirus less severe in kids; but they may be silent carriers: Doctors', 'Covid-19 in West Bengal: Test capacity set to double in a week', 'Building fire leads to breaking of lockdown in south Kolkata', 'Virus fear denies woman cremation in Midnapore', 'Strictly enforce lockdown along West Bengal border: Mamata Banerjee', 'Traffic fine waiver: Rs 5.5cr till Mar 20; Rs 15L during lockdown', 'Midnapore drags feet on Covid patient', ""Bengal's worst day so far: 3 more coronavirus deaths take toll to 5; total cases jump by 15 to 37"", 'Tools to fight corona reach during lockdown in Kolkata', '225 related to Tablighi Del meet quarantined', 'West Bengal lockdown: Stricter action ordered against rule-breakers', 'West Bengal: Maid in trouble after corona pyaar hai', ""Beating lockdown blues: Kolkata cops sing 'We shall overcome' to people on balconies"", ""Locals try to 'quarantine' 15 cylinder delivery boys"", '34 Covid-19 active cases in West Bengal; toll stays 3: Govt', 'Overnight lockdown removal may fuel 2nd wave of infection: Experts', 'Sanitization drive in Salt Lake to combat corona', 'Kolkata: 35 staffers of Dum Dum hospital in home quarantine', 'West Bengal: Building plan poses problem; move to turn Medical College into Covid-19 treatment unit shelved', ""MR Bangur Kolkata's first Covid-19 hospital; MCH plan dropped"", 'coronavirus in kolkata latest news updates on kolkata corona cases deaths 5 april 2020', 'Artist finds opportunity in lockdown', 'West Bengal: Smuggling of fake currency notes continues despite countrywide lockdown']","[1, 1, 1, 0, 1, 0, 0, 0, 1, 4, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 4, 2, 1, 0, 4]",40.0,44.0,12.0,4.0,0.0,10,11,3,1,0
2020-04-06 00:00:00,2020-04-06 00:00:00-2020-04-12 00:00:00,"['Kolkata: 55 NRS junior doctors; nurses sent to quarantine', 'Japan-returnee urges villagers to follow lockdown', ""West Bengal: Immunity of patients' close kin key factor in spread of Covid-19; says doctors"", 'Go away Covid: Churches stream online messages on Palm Sunday', ""Lack of 'non-essential' items makes life under lockdown tougher for citizens"", ""MoS refuses 'home quarantined' label on Raiganj house; claims defame plot"", 'Malda hosp ransacked over quarantine centre dispute', 'coronavirus in kolkata latest news updates on kolkata corona cases deaths 6 april 2020', 'First critical Covid +ve case reaches Salt Lake hospital', '200 patients shifted to other hospitals as MR Bangur gears up for corona battle', 'Active Covid-19 cases 61; West Bengal CM raps Centre for disputing data', 'MPs & MLAs remote-control Covid relief', '30 NRS staffers test negative for Covid-19', 'Covid hospital: 35 patients yet to be shifted out of MR Bangur', 'Kolkata: Star hotels; fine-dining restaurants take special lockdown dishes to doorstep', 'West Bengal favours quarantine of hotspots', ""Mantri's house notified as 'quarantined'"", 'West Bengal to procure 3 million tablets to tackle corona', 'Kolkata: Focus on shelters for homeless after two shifted to Covid-19 hospitals', 'PIL in HC on coronavirus numbers', 'West Bengal CM to meet trade representatives for views on longer lockdown', ""'Missing' Kol TJ meet attendee in Del quarantine"", 'West Bengal: Taxi driver offers hospital as quarantine unit', 'Kolkata: MR Bangur Hospital receives 15 ventilators to fight Covid-19', 'West Bengal: High-risk doctors get hands-on Covid-19 training', 'Government ropes in 1;600 Ayush officials for Covid-19 screening', ""'Christ's mandate will help get rid of coronavirus scare'"", 'West Bengal: Data analysis cell to help locate Covid-19 hotspots', 'Kolkata man fights lockdown storm with endless cuppas', 'West Bengal: After lockdown; air fares to pinch pockets', ""Howrah hospital official's family in quarantine"", 'They step out in lockdown to take provisions to needy', 'Tolly movies go up growth chart; make a splash on TV in corona season', ""Kolkata airport gets corona ready; won't be same again after lockdown"", 'West Bengal: A voicebot to answer all your corona queries', 'West Bengal: Cured of Covid-19; they are keen to donate plasma to help patients', 'Kolkata: On the ground; police gear up for extended lockdown', ""'No politics please': CM rebuts MHA's lockdown laxity charge"", 'Kolkata: Truck on lockdown duty hits car; 2 killed']","[0, 0, 0, 2, 1, 0, 0, 1, 2, 0, 2, 2, 1, 1, 2, 0, 1, 2, 4, 1, 0, 1, 1, 1, 1, 1, 2, 1, 0, 0, 1, 4, 2, 2, 0, 2, 1, 0, 1]",38.46153846153847,30.76923076923077,5.128205128205128,25.64102564102564,0.0,15,12,2,10,0
2020-04-13 00:00:00,2020-04-13 00:00:00-2020-04-19 00:00:00,"[""Cops attacked for enforcing lockdown in Kolkata's Metiabruz"", 'Two healthcare officials test positive for Covid-19; private hospitals quarantine staffers', 'Kolkata: Easter prayer focuses on deliverance from coronavirus', 'West Bengal lockdown: Sweet sellers stare at 95% loss', 'No non-covid patient left at M R Bangur', 'Covid 19 patient with transplanted kidney recovers', 'Coronavirus: UK doctors from Kolkata feel helpless; unprepared', 'IIT Kharagpur campus goes for community lockdown to fight Covid-19', 'Kolkata: Fever survey; sanitisation drive start in high-risk corona wards', ""Kolkata health organisation's gift to help Arunachal Pradesh test Covid-19 samples"", 'Tougher charges against 50 lockdown violators', 'West Bengal: Covid-19 patient in Haldia on way to full recovery', 'Teacher arrested for Facebook post on Covid-19 +ve doctor in Kolkata', 'Five cops injured in clash over quarantine centre in West Bengal', 'West Bengal: Masks come as a lifeline for lockdown jobless', 'Covid-19 testing gathers pace in West Bengal; NICED bats for more', 'In Covid-19 year; home is where the celebration is', 'Math model predicts slow Covid win with localised lockdown', 'Essentials in stock for lockdown period and beyond; say West Bengal retailers', ""Kolkata: Locals' stay-indoors-stay-safe initiative during lockdown"", ""Mamata: Bengal 'sensitive' to lockdown pain points"", 'Jhargram teen cremated in Kol amid corona fears', 'Kolkata: 11;300 vehicle owners prosecuted for flouting lockdown in past three weeks', 'Two cancer hospitals in Kolkata on Covid-19 alert', 'KMC; cops to hit streets; fight coronavirus together', 'West Bengal: Maheshtala facility sends 38 staffers to quarantine', 'West Bengal: Testing rises to 400 a day; 23 new Covid cases; toll now 12', 'Protests rock Jalpaiguri jail as inmates seek Covid bail', '2 days after recovery; Kolkata doctor in UK goes back to Covid frontline']","[1, 1, 2, 0, 4, 1, 1, 0, 1, 2, 0, 2, 0, 1, 0, 2, 2, 1, 0, 2, 1, 1, 0, 1, 1, 1, 0, 0, 2]",41.37931034482759,31.03448275862069,3.4482758620689653,24.137931034482758,0.0,12,9,1,7,0
2020-04-20 00:00:00,2020-04-20 00:00:00-2020-04-26 00:00:00,"['3 MCH docs; 1 pvt hosp staffer test positive; 7 from SSKM quarantined', '21-month-old tests Covid-19 positive in Kolkata', 'Crisis looms over College Street as lockdown puts lakhs of books at risk', ""Kolkata private hospitals demand 'coronavirus-free' certificates"", 'Biryani; rosogollas and phuchkas rule lockdown kitchens', 'Asiatic Society goes the e-way; brings out journal on Covid-19', 'Weekly rosters planned for medics at three Covid-19 hospitals in Kolkata', 'West Bengal: No mobile in coronavirus facilities; says health department', 'Kolkata: B R Singh Hospital doctor tests coronavirus positive; 10 quarantined', ""Bangur super's leap of faith from sealed-zone home to Covid hosp"", 'Six Covid patients discharged', 'Tribal artisans modify Chhau masks to fight coronavirus', 'Mixed bag: New Covid-19 cases cross half century; recovery hits a century in Kolkata', 'Kolkata: Pharmacies to help track Covid suspects', 'Kolkata: Demand rises; hotels assign more quarantine rooms', 'West Bengal: Virtual tour of zoo to help beat lockdown blues', 'Covid isolation : KMC scouts for resorts on city outskirts', 'Kolkata: Xaverians give 300 PPE kits to corona warriors of charity hospital', 'Kolkata beats other cities in lockdown effectiveness', 'Kolkata hospitals struggle between Covid-19 infection and non-Covid-19 services', 'government to take in more rt pcr technicians for state run labs for testing covid samples', 'Over 1;000 negatives from Sandip Ray home lighten Covid-19 gloom', ""Satyajit Ray 'classics' tumble out of Kolkata loft in his son's lockdown clean-up""]","[1, 1, 1, 2, 0, 0, 1, 1, 1, 2, 4, 1, 2, 1, 2, 2, 2, 2, 2, 4, 0, 4, 2]",34.78260869565217,13.043478260869565,13.043478260869565,39.130434782608695,0.0,8,3,3,9,0
2020-04-27 00:00:00,2020-04-27 00:00:00-2020-05-03 00:00:00,"['With virtual visiting hours; nurses bridge cellphone gap in Kolkata Covid-19 hospitals', '5 KMC docs sent to home quarantine', ""Baby stillborn; mom in Kolkata's Covid hospital"", 'Police; KMC back lockdown extension in micro-clusters', 'Bengal doctor with Covid dies; another turns critical', 'south kol woman in oxford sprint for covid vaccine', 'Kolkata: Brace for more thunderstorms in Covid-19 season; say weathermen', '173 quarantined in Hooghly', 'Virus cases; non-nCoV deaths shut up Jorabagan', 'State push to normalize non-Covid hosp services', 'Proud yet worried; say the families of Covid warriors', 'West Bengal: Orthopaedic surgeon with Covid-19 dies; second doctor death in 2 days', '12 coronavirus survivors discharged from Bangur', ""Virus cases; non-Covid-19 deaths shut up Kolkata's Jorabagan"", 'Longer wait; fewer tables; masks: Dining out to be a changed; quick affair after lockdown', 'West Bengal push to normalize non-Covid-19 hospital services', '10 beds for transpersons reserved at Covid-19 hospital in Kolkata', ""Kolkata police; civic body strive to protect Covid-19 'cold spots'"", 'West Bengal: Enforcing lockdown; four cops injured in clash', 'Bangur plaint: Covid -ve man turns +ve; dies', 'Tallah ROB razed in lockdown lull', ""Coronavirus-struck Kolkata mourns Irrfan Khan's death in Mumbai"", 'Get doc or hosp nod to test yourself for Covid-19', 'Dengue may add to Covid-19 misery: KMC', ""Kolkata: Helps can't collect salary due to lockdown"", 'More beds in West Bengal private facilities to treat Covid-19 patients', 'West Bengal: Hospital doors still shut for non-Covid patients', 'coronavirus in kolkata latest news updates on kolkata corona cases deaths 02 may 2020', 'West Bengal: Ramakrishna Mission opens gates to Covid-19 warriors', 'Private hosps add more Covid beds', 'West Bengal Covid-19 toll rises by 15 to 48']","[2, 1, 1, 1, 4, 1, 0, 1, 1, 2, 0, 1, 4, 0, 0, 2, 1, 0, 1, 0, 1, 4, 2, 4, 0, 1, 1, 1, 0, 2, 1]",45.16129032258064,25.806451612903224,12.903225806451612,16.129032258064516,0.0,14,8,4,5,0
2020-05-04 00:00:00,2020-05-04 00:00:00-2020-05-10 00:00:00,"['West Bengal government forms new Covid management panel with former DME at the helm', 'Pragati Maidan OC; wife test Covid positive', '11 positive patients shifted to Covid hosps', 'Corona death toll in Bengal touches 50', 'Peerless Hospital shuts for a week after health workers test positive for Covid-19', 'No. of Covid cases rises by 85 across state in 24 hours', 'West Bengal: Dial a psychologist to beat lockdown blues', 'West Bengal: Testing spike reduces Covid rate from 6.7% to 4.8% in three weeks', 'MCH third government hospital in Kolkata to turn into a Covid facility', 'Increase Covid beds; tests: WB government to private hospitals', 'All faiths fight Covid-19 together', 'Kolkata: Imam offers mosque to set up quarantine centre', 'Kolkata: Salt Lake man shows Covid-19 signs; locality sealed off', ""Kolkata: Hospital's dilemma over Covid-19 moms' newborns"", 'Kolkata: MCH admits 4 positive Covid-19 patients on 1st day as tertiary facility', ""Kolkata: Private hospitals' bid to protect staff in non-Covid units"", 'Kolkata: A Corona is born in times of Covid-19', 'Posta: Amid lockdown 3.0; a third round of spike in prices of essentials', 'Private hospitals in Kolkata can test OPD patients for Covid-19', 'CISF team quarantined after museum guard dies', 'West Bengal govt revises protocol to discharge Covid-19 patients', 'Universities in West Bengal to hold end-semester exams in a month after lockdown is lifted', 'Supermoms who fight on the Covid frontline']","[0, 2, 1, 4, 1, 2, 0, 0, 2, 2, 0, 2, 1, 0, 2, 0, 0, 0, 1, 1, 1, 0, 2]",26.08695652173913,39.130434782608695,4.3478260869565215,30.434782608695656,0.0,6,9,1,7,0
2020-05-11 00:00:00,2020-05-11 00:00:00-2020-05-17 00:00:00,"['Three Covid-19 suspects near Posta spark fresh concern', '48 patients likely to be shifted to Covid hospital', '80% of patients in MCH now Covid positive', 'Extend lockdown; Eid revelry can wait: Imams', 'Borough IV under strict coronavirus vigil', 'Silicon Valley plots for post-Covid boom', 'New rules to make Kolkata airport corona-ready for take-off', 'Kolkata: Cabs to switch off ACs during rides to beat coronavirus threat', 'Bengal government recommends rheumatoid arthritis drug to fight Covid-19', ""From carrying your own cutlery to pre-ordering on apps; here's how the eating-out experience is about to change post #lockdown"", 'Kolkata: Faulty screening; community spread behind more transmission in non-Covid hospitals', '2 RPF men +ve in Howrah; 14 quarantined', ""Two-month-old; West Bengal's youngest Covid-19 survivor; goes home with mom"", 'West Bengal government starts testing for lockdown-exit strategy', 'Kolkata: Bypass hospital set to reopen with revamped Covid-19 unit', 'Officers from north-central & central Kolkata police stations test negative for Covid-19', 'Kolkata: Four cops attacked while enforcing lockdown in Karaya', 'Fewer Covid-19 positive cases in south Kolkata containment zones']","[1, 1, 2, 0, 1, 2, 2, 1, 1, 0, 4, 1, 1, 1, 2, 1, 1, 2]",55.55555555555556,11.11111111111111,5.555555555555555,27.77777777777778,0.0,10,2,1,5,0
2020-05-18 00:00:00,2020-05-18 00:00:00-2020-05-24 00:00:00,"['West Bengal: Patuli officer; BSF constable test Covid-19 positive', 'West Bengal: Belgachhia slums role models in coronavirus fight', '1st Bengali film to go for online premiere during lockdown', 'Kolkata gets its sixth Covid-19 facility; now has 1;700+ beds for patients', ""If I can help even one person recover from Covid-19; I will be very very happy: Bengal's first plasma donor"", 'S Kolkata now has more high-risk Covid zones than north & central', 'Coronavirus safety measures trigger stormy housing complex debates in Kolkata', '4-mth-old Kawasaki kid with Covid returns home cured', 'After lockdown; Kolkata to take off with 40 flights', 'Covid testing down by half after net issues delay results', 'Vehicle claims may not be cleared if insurance not renewed for lockdown', 'Covid-19 testing down by half after net issues delay results in Kolkata', 'Covid-19 made our lives miserable. Amphan turned it into hell', 'West Bengal: Experts fear coronavirus spike after cyclone', 'Kolkata: After Covid; cyclone Amphan derails hospital operations']","[1, 1, 2, 2, 2, 1, 0, 2, 1, 0, 2, 1, 4, 1, 1]",46.666666666666664,13.333333333333334,6.666666666666667,33.33333333333333,0.0,7,2,1,5,0
2020-05-25 00:00:00,2020-05-25 00:00:00-2020-05-31 00:00:00,"['Kolkata: Medical College Hospital doctor joins work after recovery from coronavirus', 'Bengal: Cyclone; lockdown shadow over Eid celebrations', 'Kolkata: Flyers arriving with Covid symptoms will be taken to CNCI for swab test', 'Kolkata: Old terminal turns into 30;000 sq-ft quarantine facility', 'Kolkata: Now; coronavirus tests in OPDs', 'Kolkata: Hospitals with Covid labs go in for upgrade to test patients in OPD', 'Cyclone-Covid pincer attack: Schools in West Bengal to remain closed till June 30', ""Fightback message to Covid: Kolkata's New Market set to reopen on Monday"", 'CISF man succumbs to Corona; DMG work severely hampered', 'Kolkata: From jewellery to potato; shops see a Covid-19 change', 'Autos devise ways to swerve past Covid loss']","[1, 0, 1, 2, 1, 1, 1, 2, 4, 0, 0]",45.45454545454545,27.27272727272727,9.090909090909092,18.181818181818183,0.0,5,3,1,2,0
2020-06-01 00:00:00,2020-06-01 00:00:00-2020-06-07 00:00:00,"['West Bengal logs highest one-day spike in Covid-19 cases', 'In Covid season; surveyors drive from Delhi to Kolkata to help Amphan victims', ""Kolkata: First on-site mass after lockdown on June 7; at St Patrick's Church"", 'Shramik Specials drive up Covid count in north West Bengal districts', 'As shutdown eases; Kolkata rides on cycle power to beat Covid-19 blues', 'Kolkata: Tollywood stakeholders to decide on post-lockdown shooting norms', 'Covid-19 cases take a leap in West Bengal; Kolkata', 'Kolkata: Autos; taxis go back to pre-Covid-19 3+1 formula as buses struggle to tackle rush', 'New safe drive to save lives in coronavirus season', 'Kolkata: 100 cops return to duty after defeating Covid-19', 'Online hocus-pocus adds magic to coronavirus-sad lives in Kolkata', 'Kolkata: KMC focus back on markets as Covid-19 cases shoot up', 'West Bengal: 40 cops at PTS test Covid-19 +ve on a day', 'Kolkata artistes team up for a video to help beat quarantine blues', 'West Bengal: First clinic to offer post-Covid care comes up at ID Hospital', 'Kolkata: Malls chart Covid-19 SOP; set rules for patrons to stem virus spread', 'Iskcon slams brakes on its 49th Ratha Yatra in Kolkata to minimize coronavirus risk', ""'Covid insurance' in place; TV shoots to start on June 10"", '30% private buses hit road but many suffer engine snags after two months of lockdown in Kolkata', 'Need of Covid hour forces Kolkata cop rethink; but no long-term change in cycle rules', ""Kolkata's Behala sees surge in Covid-19 cases"", ""Surge in districts Covid-19 count after migrants' return; Kolkata share dips""]","[2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 1, 0, 0, 0]",13.636363636363635,54.54545454545454,0.0,31.818181818181817,0.0,3,12,0,7,0
2020-06-08 00:00:00,2020-06-08 00:00:00-2020-06-14 00:00:00,"['Hawkers trained in anti-Covid norms', ""Kolkata: Churches' first on-site mass since lockdown"", ""One-third of West Bengal's Covid cases during Unlock 1.0"", 'Covid-19: Of 405 deaths; 21% were above 75 years in West Bengal', 'Kolkata: Over 100 out of 212 cops defeat coronavirus', 'West Bengal increases pay of frontline Covid-19 warriors', 'Staycation deals to steer hotels out of Covid loss', 'Idols ready to set sail amid Covid gloom in Kumartuli', '2 New Mkt blocks may remain shut after trader tests Covid +ve', ""17 deaths in a day; 10 from Kolkata; take West Bengal's Covid-19 toll to 432"", 'Covid-19: KMC; cops form team for high-rise visits', 'Traders resolve to follow Covid rules to avoid further biz loss', 'Kolkata: Civic body starts random tests at high-rises to check Covid spread', '37 cops recover from Covid-19', 'Kumortuli beats lockdown blues; rises with hope post Amphan', 'Sikkim moms swap kids for Covid care']","[0, 0, 2, 4, 2, 0, 2, 1, 2, 4, 0, 2, 1, 1, 0, 0]",18.75,37.5,12.5,31.25,0.0,3,6,2,5,0
2020-06-15 00:00:00,2020-06-15 00:00:00-2020-06-21 00:00:00,"['Fear is the key: Office commute; behaviour change in Covid-19 times', 'Kolkata: Zoo gardener tests positive; staffers quarantined', 'Resort staffer returns home to forest watchtower quarantine in Jalpaiguri', 'Non-coronavirus hospital patients in Kolkata test positive for Covid-19', 'Topsia centre starts issuing corona death certificates', '72 new Covid micro-spots in city; 3 out of 5 in north and central Kolkata', 'Kolkata: Guard yourself against e-crime in Covid-19 times', 'No. of people discharged more than active Covid cases in Bengal', 'West Bengal: Coronavirus survivor returns home with new bride', 'Not-so-disciplined Kolkata falls in line to beat coronavirus', 'Covid fraudsters target Kolkata universities with fake emails', 'Hourly updates on hospital Covid beds soon: West Bengal CM Mamata Banerjee', 'Corona +ve woman flees from NRS', 'Focus on protein in corona diet', 'Kolkata: 80% private hospital Covid beds occupied as cases rise', 'Saikat covid test 18-06-2020', 'In lockdown season; a silver lining as hilsa catch hits Kolkata market', ""Kolkata's heart shows Covid-19 spread pattern"", 'Kolkata: Tiretta Bazar shut after three traders test Covid-19 positive', 'Kolkata doctor turns boat into chamber for Amphan and corona affected', ""West Bengal: Six injured after row over Covid victim's cremation"", 'Kolkata: Over 900 new Covid cases in a week; micro-clusters cross 1;500 mark', 'Tug of war over Covid patient in Kolkata', 'Corona cases disrupt work at Kolkata civic headquarters', 'Unlock 1.0 amplifies Covid crisis in heart of Kolkata', 'Unusual symptoms of Covid-19 on the rise in Kolkata']","[1, 1, 1, 1, 4, 2, 1, 0, 0, 0, 4, 0, 1, 2, 2, 1, 2, 0, 0, 1, 4, 2, 1, 0, 2, 1]",38.46153846153847,26.923076923076923,11.538461538461538,23.076923076923077,0.0,10,7,3,6,0
2020-06-22 00:00:00,2020-06-22 00:00:00-2020-06-28 00:00:00,"['New Town: Fever surveys to avert coronavirus; dengue', ""Man who lost job during lockdown found dead in Kolkata's Behala"", ""Corona panic: Bally woman's body lies on road for 11 hours"", 'West Bengal: After three-month Covid break; teachers return to schools', 'Transplants start after Covid break', '5 in 66 days to 8 in 25 days: Fatal accidents return to haunt Kolkata as lockdown eases', ""Devotees' juggernaut rolls on despite coronavirus scare; but Kolkata misses its melas and jatras"", 'West Bengal: Health panel warns hospitals against refusal of Covid patients', 'West Bengal: Patients can keep mobiles in select corona hospitals now', 'Kolkata: Civic employees part of corona response team infected after contact with patients', 'Covid-19: No. of micro clusters dips in Kolkata', ""Bengal's oldest Covid survivor goes home"", 'RAF at Kolkata airport to stop quarantine rule flout', 'Kolkata: After being on ECMO support for 12 days; 54-year-old wins corona fight', 'Reconsider cap on PPE & Covid-19 test rate; hospitals urge West Bengal']","[1, 4, 1, 0, 2, 4, 0, 0, 2, 1, 0, 1, 1, 1, 0]",40.0,33.33333333333333,13.333333333333334,13.333333333333334,0.0,6,5,2,2,0
2020-06-29 00:00:00,2020-06-29 00:00:00-2020-06-30 00:00:00,"[""Survivors' network to address Covid worries"", ""Kolkata: Park Circus hospital refuses Covid-19 suspect; faces relatives' ire"", 'Woman; who fought Covid at home and won; steps out to donate plasma']","[1, 0, 0]",33.33333333333333,66.66666666666666,0.0,0.0,0.0,1,2,0,0,0
